Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Playlist Name,Playlist URI
3PwiD0JaTDiBMWDUW2hXNX,Confidence,Chiaroscuro,Ocean Alley,03/09/2018,253076,69,eric.matlock,2024-12-16T17:21:02Z,"australian reggae fusion,australian surf rock",0.589,0.558,11,-9.602,0,0.0513,0.0624,0,0.105,0.573,140.789,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Something in the Orange,Zach Bryan,04/22/2022,228013,84,eric.matlock,2024-12-16T17:07:02Z,classic oklahoma country,0.369,0.192,4,-12.151,0,0.04,0.555,0.00000835,0.0954,0.148,175.212,3,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
4nsd2DbMYqRwkvIQ51r4cp,For Cryin' Out Loud!,For Cryin' Out Loud!,FINNEAS,10/04/2024,217240,69,eric.matlock,2024-12-16T21:51:26Z,"alt z,la indie,pop,pov: indie",0.758,0.524,8,-6.746,1,0.0336,0.115,0.000248,0.111,0.731,93.004,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
4ZJ4vzLQekI0WntDbanNC7,Pink Skies,Pink Skies,Zach Bryan,05/24/2024,194920,84,eric.matlock,2024-12-16T17:07:02Z,classic oklahoma country,0.525,0.488,0,-6.909,1,0.038,0.191,0.0000514,0.135,0.253,84.999,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
5iJKGpnFfvbjZJeAtwXfCj,28,The Great American Bar Scene,Zach Bryan,07/04/2024,233333,79,eric.matlock,2024-12-16T17:07:02Z,classic oklahoma country,0.492,0.519,7,-6.886,1,0.0288,0.227,0.0000847,0.0693,0.435,80.868,3,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
5jfhLCSIFUO4ndzNRh4w4G,"Burn, Burn, Burn","Burn, Burn, Burn",Zach Bryan,09/08/2022,268856,78,eric.matlock,2024-12-16T17:07:02Z,classic oklahoma country,0.508,0.296,3,-10.513,1,0.0755,0.897,0.00005,0.11,0.134,82.532,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
6MzofobZt2dm0Kf1hTThFz,Diet Pepsi,Diet Pepsi,Addison Rae,08/09/2024,169697,86,eric.matlock,2024-12-16T17:07:02Z,social media pop,0.669,0.561,10,-6.538,1,0.0411,0.495,0.00962,0.0954,0.841,150.069,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
7FAFkQQZFeNwOFzTrSDFIh,The Spins,K.I.D.S. (Deluxe),Mac Miller,08/13/2010,195873,81,eric.matlock,2024-12-16T17:28:05Z,"hip hop,pittsburgh rap,rap,australian dance,australian electropop,dance rock,indietronica,neo-synthpop",0.794,0.766,9,-3.894,0,0.0377,0.0135,0,0.0785,0.55,127.006,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),BAND4BAND (feat. Lil Baby),Central Cee,05/23/2024,140733,80,eric.matlock,2024-12-16T17:07:02Z,"melodic drill,r&drill,atl hip hop,atl trap,rap,trap",0.882,0.764,11,-5.241,1,0.204,0.359,0,0.119,0.886,140.113,4,Eric 2024,4ios7ufWRG6cnAvi9qTyfb
2dpaYNEQHiRxtZbfNsse99,Happier,Happier,Marshmello;Bastille,08/17/2018,214289,10,eric.matlock,2018-12-18T01:24:18Z,edm,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4,Eric's Top 2018,3uplQIjHOdQzDz9e8BM1pT
2zLIP4R6Yt3afkyh7uhmar,Put Me Back Together (feat. Kiiara),Put Me Back Together (feat. Kiiara),Cheat Codes;Kiiara,03/01/2018,223899,34,eric.matlock,2018-12-07T18:40:48Z,,0.567,0.644,0,-5.699,1,0.0278,0.0404,0.00000503,0.0632,0.212,140.038,4,Eric's Top 2018,3uplQIjHOdQzDz9e8BM1pT
3TgPhPv7z0D4pQhH8iKmDW,The Reason,Sleeping With Roses,Chelsea Cutler,06/08/2018,184666,0,eric.matlock,2018-12-07T18:26:33Z,,0.654,0.606,2,-8.576,1,0.0717,0.0991,0.0000557,0.31,0.358,90.058,4,Eric's Top 2018,3uplQIjHOdQzDz9e8BM1pT
54VhMO14MfyB9I9IUtjR6p,The Wave,The Wave,R3HAB;Lia Marie Johnson,02/09/2018,158062,0,eric.matlock,2018-12-07T18:27:20Z,"slap house,edm",0.748,0.406,0,-7.462,1,0.0343,0.211,0,0.042,0.386,79.988,4,Eric's Top 2018,3uplQIjHOdQzDz9e8BM1pT
5lZZmityu9TAjNvSY6GLhR,Zack And Codeine,beerbongs & bentleys,Post Malone,04/27/2018,204360,58,eric.matlock,2018-12-07T18:34:31Z,,0.738,0.824,5,-5.165,0,0.0437,0.148,0,0.132,0.386,138.033,4,Eric's Top 2018,3uplQIjHOdQzDz9e8BM1pT
5p7ujcrUXASCNwRaWNHR1C,Without Me,Without Me,Halsey,10/04/2018,201660,6,eric.matlock,2018-12-07T18:26:06Z,,0.752,0.488,6,-7.05,1,0.0705,0.297,0.00000911,0.0936,0.533,136.041,4,Eric's Top 2018,3uplQIjHOdQzDz9e8BM1pT
5uu28fUesZMl89lf9CLrgN,Feels Great (feat. Fetty Wap & Sean Jacobs),Feels Great (feat. Fetty Wap & Sean Jacobs),Cheat Codes;Fetty Wap;Sean Jacobs,10/12/2017,193568,52,eric.matlock,2018-12-07T18:33:41Z,,0.522,0.833,0,-3.715,1,0.0575,0.0454,0,0.127,0.296,180.009,4,Eric's Top 2018,3uplQIjHOdQzDz9e8BM1pT
63SevszngYpZOwf63o61K4,Nevermind,Nevermind,Dennis Lloyd,06/30/2017,156600,76,eric.matlock,2018-12-07T18:33:20Z,,0.6,0.688,5,-8.339,0,0.201,0.159,0.0000129,0.409,0.0793,99.977,4,Eric's Top 2018,3uplQIjHOdQzDz9e8BM1pT
74WO7vLynAEE2paZdck6bO,You Make Me,You Make Me,Chelsea Cutler,08/18/2017,214137,33,eric.matlock,2018-12-07T18:27:10Z,,0.579,0.681,0,-6.381,1,0.073,0.478,0.0000267,0.306,0.555,97.716,4,Eric's Top 2018,3uplQIjHOdQzDz9e8BM1pT
7dt6x5M1jzdTEt8oCbisTK,Better Now,beerbongs & bentleys,Post Malone,04/27/2018,231266,80,eric.matlock,2018-12-18T14:26:19Z,,0.674,0.578,10,-5.804,1,0.0408,0.331,0,0.135,0.34,145.07,4,Eric's Top 2018,3uplQIjHOdQzDz9e8BM1pT
0yrVbhwAkI5EdnVj7lRR9x,Caramelize,Vessel,Frankie Cosmos,03/30/2018,207682,0,frank.gibase,2018-12-19T02:27:48Z,bedroom pop,0.407,0.509,4,-7.882,1,0.0414,0.454,0.00000253,0.155,0.335,139.53,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
1B9rA7ZENIkMkU2I32nndr,Earth,Now Only,Mount Eerie,03/16/2018,352613,13,frank.gibase,2018-12-19T02:24:07Z,"slowcore,anti-folk,indie folk",0.472,0.207,6,-19.303,0,0.0343,0.722,0.449,0.246,0.0426,108.969,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
1BuZAIO8WZpavWVbbq3Lci,Powerglide (feat. Juicy J) - From SR3MM,SR3MM,Rae Sremmurd;Swae Lee;Slim Jxmmi;Juicy J,05/04/2018,332300,61,frank.gibase,2018-12-19T02:28:36Z,crunk,0.713,0.831,1,-4.75,0,0.149,0.0166,0,0.118,0.589,173.947,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
1cYvs9fP9Lh2bRqXdPFF9u,Is It Cold In The Water?,OIL OF EVERY PEARL'S UN-INSIDES,SOPHIE,06/14/2018,212213,0,frank.gibase,2018-12-19T02:23:30Z,"hyperpop,art pop,experimental",0.233,0.39,0,-6.943,0,0.0336,0.000781,0.000228,0.141,0.0565,159.667,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
1s99Mb89b2ka8RTTPhtoVb,Rausch 5,Rausch,GAS,05/18/2018,583066,13,frank.gibase,2018-12-19T02:31:30Z,"ambient,drone,dub techno,idm,minimal techno,dark ambient",0.161,0.173,11,-24.69,1,0.0415,0.154,0.612,0.112,0.0715,219.838,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
1XD0F6XGQFj1kG4KKjnB4s,Bite The Hand,boygenius,Julien Baker;Phoebe Bridgers;Lucy Dacus,10/26/2018,192070,0,frank.gibase,2018-12-19T02:30:06Z,ambient folk,0.547,0.509,10,-7.953,1,0.026,0.39,0.0456,0.12,0.184,100.12,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
1xYpVRspgaLxdJLOTQkTjg,STOP TRYING TO BE GOD,ASTROWORLD,Travis Scott,08/03/2018,338438,66,frank.gibase,2018-12-19T02:27:24Z,rap,0.588,0.567,4,-3.738,0,0.0628,0.221,0,0.135,0.113,150.009,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
1yfWsdSGjKydKEpFCvzHMD,Honesty,Safe In The Hands of Love,Yves Tumor,09/05/2018,301384,0,frank.gibase,2018-12-19T02:28:06Z,,0.682,0.802,0,-7.425,1,0.0464,0.0000823,0.798,0.129,0.216,122.975,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
2doQ4LEtEDbL3cIPEeHP1E,High to Death,Twin Fantasy,Car Seat Headrest,02/16/2018,459347,0,frank.gibase,2018-12-19T02:35:05Z,"midwest emo,indie rock",0.479,0.424,0,-11.321,1,0.0405,0.13,0.0234,0.103,0.164,104.042,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
2Grb4G6t9VIqo6moKUloom,Don't Come Out The House (with 21 Savage),NOT ALL HEROES WEAR CAPES (Deluxe),Metro Boomin;21 Savage,11/06/2018,168346,62,frank.gibase,2018-12-19T02:27:31Z,,0.87,0.35,1,-6.082,1,0.277,0.00661,0.000492,0.108,0.175,74.966,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
2I3dW2dCBZAJGj5X21E53k,Kids See Ghosts,KIDS SEE GHOSTS,KIDS SEE GHOSTS;Yasiin Bey,06/08/2018,245098,56,frank.gibase,2018-12-19T02:24:41Z,,0.841,0.682,2,-7.007,1,0.0458,0.113,0.0000965,0.131,0.338,94.985,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
3420nZEhm99I1bLc6Yx4XH,Lonely Weekend,Golden Hour,Kacey Musgraves,03/30/2018,226666,49,frank.gibase,2018-12-19T02:26:24Z,,0.699,0.808,3,-5.926,1,0.0296,0.579,0.00000716,0.167,0.794,111.977,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
39YLC6osLe9btq1vpsDglx,Party For One,Party For One,Carly Rae Jepsen,11/01/2018,183894,0,frank.gibase,2018-12-19T02:28:22Z,,0.685,0.638,6,-6.539,1,0.0367,0.0371,0,0.0987,0.414,123.442,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
3AJsTNjbYSH4odSmP1I6ox,Drunk In LA,7,Beach House,05/11/2018,239306,0,frank.gibase,2018-12-19T02:20:57Z,dream pop,0.432,0.724,0,-6.827,0,0.0257,0.274,0.84,0.172,0.207,105.897,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
3fw7hTlUNPuxw2HY9IAWoo,Satan in the Wait,You Won't Get What You Want,Daughters,10/26/2018,426463,30,frank.gibase,2018-12-19T02:31:52Z,"noise rock,mathcore,industrial rock",0.39,0.732,2,-5.944,0,0.0355,0.00000437,0.466,0.294,0.228,74.986,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
3td69vL9Py7Ai9wfXYnvji,When You Die,Little Dark Age,MGMT,02/09/2018,263880,64,frank.gibase,2018-12-19T02:30:51Z,indie,0.645,0.938,11,-4.557,0,0.0391,0.0946,0.0226,0.159,0.495,140.886,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
4HbiCvH1R7mVOJ7KY7JQBD,GUMMO,Day69: Graduation Day,6ix9ine,04/10/2018,157643,0,frank.gibase,2018-12-19T02:30:20Z,,0.66,0.775,2,-4.926,1,0.172,0.0553,0,0.129,0.635,157.036,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
4oZ2Xkline6CvRDebjbi8Q,Singularity,Singularity,Jon Hopkins,05/04/2018,389200,36,frank.gibase,2018-12-19T02:30:33Z,"idm,ambient",0.526,0.776,1,-8.873,1,0.0597,0.00389,0.841,0.0865,0.0504,132.996,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
4UADR6fNQfx4fxkiRQvSy2,Pristine,Lush,Snail Mail,06/08/2018,295333,0,frank.gibase,2018-12-19T02:23:53Z,indie,0.483,0.695,0,-5.493,1,0.0313,0.00461,0.000661,0.102,0.294,126.212,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
4Zwc5WuymqYhWSyNRQysDI,The Mark Kozelek Museum,Mark Kozelek,Mark Kozelek,05/11/2018,626520,5,frank.gibase,2018-12-19T02:29:49Z,slowcore,0.469,0.228,2,-14.161,1,0.0488,0.991,0.122,0.0969,0.232,126.467,3,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
5MIrEL3UsDmD7RGezOi4AP,Hangout at the Gallows,God's Favorite Customer,Father John Misty,06/01/2018,295466,0,frank.gibase,2018-12-19T02:22:41Z,,0.531,0.63,7,-6.539,1,0.0286,0.149,0.0000361,0.41,0.568,141.531,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
5n6paEeeSiriJRf1EVBjIv,Just Dumb Enough to Try,God's Favorite Customer,Father John Misty,06/01/2018,242296,0,frank.gibase,2018-12-19T02:22:45Z,,0.587,0.455,0,-8.581,1,0.0274,0.289,0.000954,0.0646,0.41,116.98,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
5uLZ3YIQGC0mOk6q3lJ6Ng,The Mint (feat. Navy Blue),Some Rap Songs,Earl Sweatshirt;Navy Blue,11/30/2018,165120,47,frank.gibase,2018-12-19T02:29:01Z,"experimental hip hop,alternative hip hop,jazz rap",0.417,0.731,11,-4.989,1,0.265,0.00525,0.0352,0.621,0.575,134.003,1,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
6alyjZsu8ILucIeRIB63mj,It's Okay To Cry,OIL OF EVERY PEARL'S UN-INSIDES,SOPHIE,06/14/2018,230624,0,frank.gibase,2018-12-19T02:23:34Z,"hyperpop,art pop,experimental",0.579,0.232,8,-18.228,1,0.0434,0.395,0.0553,0.344,0.2,127.151,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
6bGwKHXHNLmTy6yt147FPh,If You Know You Know,DAYTONA,Pusha T,05/25/2018,202120,54,frank.gibase,2018-12-19T02:28:46Z,,0.46,0.697,6,-5.954,0,0.325,0.0186,0,0.362,0.701,153.426,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
6doZkX2fpZMgAeA44aIiRh,Duet,Vessel,Frankie Cosmos,03/30/2018,132319,0,frank.gibase,2018-12-19T02:27:51Z,bedroom pop,0.371,0.538,9,-9.297,1,0.038,0.082,0.00242,0.11,0.419,117.05,3,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
6ET9kf9riLETWs9lePUEAI,Slow Burn,Golden Hour,Kacey Musgraves,03/30/2018,246133,67,frank.gibase,2018-12-19T02:26:18Z,,0.555,0.43,2,-9.105,1,0.0295,0.462,0.000191,0.0869,0.274,147.613,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
6fhH6tRpDX77lDmqBy9LF7,Noid,Safe In The Hands of Love,Yves Tumor,09/05/2018,209094,0,frank.gibase,2018-12-19T02:28:09Z,,0.397,0.833,6,-5.871,0,0.0472,0.00000128,0.824,0.0992,0.669,192.067,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
6WmIyn2fx1PKQ0XDpYj4VR,Love It If We Made It,A Brief Inquiry Into Online Relationships,The 1975,11/30/2018,252925,66,frank.gibase,2018-12-19T02:26:48Z,,0.472,0.745,4,-5.297,1,0.0357,0.000607,0.0000274,0.0957,0.063,180.06,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
7pD6katrwWH7H3Xt8cIZS9,Lemon Glow,1/7/1900,Beach House,05/11/2018,244946,0,frank.gibase,2018-12-19T02:20:53Z,dream pop,0.466,0.82,0,-7.926,1,0.0295,0.45,0.971,0.232,0.502,148.425,4,Frank 2018,6CJrcxpOD5mGhl8bFaLA8i
0F7FA14euOIX8KcbEturGH,Old Town Road,7,Lil Nas X,06/21/2019,113000,72,frank.gibase,2019-12-16T23:46:47Z,,0.907,0.53,1,-6.112,1,0.127,0.0578,0.00000223,0.101,0.507,135.998,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
11uFqlWnAlFMeQmjHKY38X,Teenage Birdsong,Teenage Birdsong,Four Tet,04/17/2019,205421,27,frank.gibase,2019-12-07T04:09:05Z,"idm,electronica",0.633,0.866,7,-7.166,1,0.0558,0.475,0.723,0.0955,0.0625,195.986,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
16aXzHND4Sa0JoZscApqfv,Belly of The Beast,uknowhatimsayin¿,Danny Brown;Obongjayar,10/04/2019,154705,0,frank.gibase,2019-12-07T03:44:31Z,"experimental hip hop,alternative hip hop,alté",0.659,0.626,0,-7.217,1,0.398,0.183,0.0115,0.108,0.564,77.458,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
1GeSFUOJf2EFmN4dccKx66,"Lablakely Dress/Fireworks - Live June 9, 2009 Ft. Lauderdale, FL",Ballet Slippers,Animal Collective,11/22/2019,1212866,5,frank.gibase,2019-12-16T23:56:00Z,"neo-psychedelic,indie rock",0.326,0.954,7,-5.923,1,0.0752,0.0791,0.102,0.409,0.382,124.561,3,Frank 2019,3HVmOmoUrJU11iup1SOmQu
1hmSATuFIvmaJN4OKfbAU0,What Happens to People?,Why Hasn't Everything Already Disappeared?,Deerhunter,01/18/2019,256200,0,frank.gibase,2019-12-07T03:52:36Z,"neo-psychedelic,dream pop,shoegaze,noise rock",0.597,0.737,11,-7.274,0,0.0321,0.496,0.35,0.282,0.721,129.939,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU",IGOR,Tyler The Creator,05/17/2019,375386,74,frank.gibase,2019-12-16T16:41:05Z,,0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
1Rr3ELmKFgoMiDwB1HYbvW,Violence - Original Mix,Violence,Grimes;i_o,10/31/2019,220616,0,frank.gibase,2019-12-16T17:02:35Z,art pop,0.533,0.9,5,-4.972,0,0.0495,0.00143,0.0982,0.129,0.0779,99.994,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
2AYqn2SkHqDzF1qM8Wj2nh,Mister (feat. 21 Savage),Sli'merre,Young Nudy;Pi’erre Bourne;21 Savage,05/08/2019,174706,46,frank.gibase,2019-12-09T17:14:07Z,melodic rap,0.767,0.583,1,-7.92,1,0.193,0.264,0,0.123,0.255,142.957,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
2dXAmfTnWAzuBakuyMNoMu,Curls,Ribbons,Bibio,04/12/2019,197933,0,frank.gibase,2019-12-16T16:39:54Z,"ambient folk,downtempo",0.497,0.348,9,-10.593,1,0.0285,0.879,0.796,0.722,0.227,82.176,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
36zqSzaPzQWZYDCNm1klgY,Gretel,House of Sugar,Alex G,09/13/2019,190218,49,frank.gibase,2019-12-07T03:42:47Z,,0.449,0.875,8,-6.172,1,0.041,0.118,0.469,0.29,0.43,140.078,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
39JRmdKFka1Oe09FoOCPI4,Selah,JESUS IS KING,Kanye West,10/25/2019,164619,59,frank.gibase,2019-12-07T03:44:05Z,rap,0.482,0.618,9,-5.673,0,0.197,0.647,0.000859,0.32,0.146,90.076,3,Frank 2019,3HVmOmoUrJU11iup1SOmQu
3EN3PQZ4WRM7RJGPJ6Vguj,24-Hour Hateful Live!,Erotic Reruns,Yeasayer,06/07/2019,171820,0,frank.gibase,2019-12-07T04:00:42Z,,0.455,0.956,10,-4.519,1,0.0599,0.0161,0.000343,0.115,0.864,179.862,3,Frank 2019,3HVmOmoUrJU11iup1SOmQu
3NQMi6VzmxmKeqhcbE02WI,Andromeda,Titanic Rising,Weyes Blood,04/05/2019,280186,0,frank.gibase,2019-12-07T04:02:28Z,"art pop,baroque pop",0.467,0.462,1,-7.939,0,0.0271,0.37,0.0011,0.356,0.19,131.286,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
3pnbP5m1OP0ZDmVR0bAY4l,Summer,All Mirrors,Angel Olsen,10/04/2019,245240,0,frank.gibase,2019-12-07T03:58:48Z,,0.521,0.847,9,-7.368,0,0.045,0.127,0.0897,0.169,0.392,111.961,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
3RIgHHpnFKj5Rni1shokDj,Norman fucking Rockwell,Norman Fucking Rockwell!,Lana Del Rey,08/30/2019,248934,72,frank.gibase,2019-12-07T03:40:55Z,,0.215,0.203,5,-12.65,1,0.0346,0.968,0.0585,0.0923,0.143,78.287,1,Frank 2019,3HVmOmoUrJU11iup1SOmQu
3rQ0ZaLrkLv8HhAAKSbAC0,Posthumous Forgiveness,Posthumous Forgiveness,Tame Impala,12/03/2019,366066,0,frank.gibase,2019-12-17T01:56:26Z,"neo-psychedelic,indie",0.228,0.615,7,-5.626,1,0.0328,0.0487,0.00293,0.327,0.12,166.035,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
4hDBBUfxZom9yCl67A8UAe,Happy Not Knowing,Dedicated,Carly Rae Jepsen,05/17/2019,161066,37,frank.gibase,2019-12-07T03:48:00Z,,0.787,0.503,1,-5.23,0,0.0606,0.0743,0.000015,0.287,0.659,100.05,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
4PBRfiwBQiFkZVZED0ktV7,EL TORO COMBO MEAL (feat. Mavi),FEET OF CLAY,Earl Sweatshirt;MAVI,11/01/2019,151860,45,frank.gibase,2019-12-07T03:53:03Z,"experimental hip hop,alternative hip hop",0.45,0.871,10,-4.542,0,0.353,0.874,0.00000463,0.395,0.347,85.922,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
4waVSC9eSkrt6RxJK3DhwW,Only Human - Extended,Only Human,KH;Four Tet,01/01/2019,476220,35,frank.gibase,2019-12-07T04:09:12Z,"idm,electronica",0.822,0.586,10,-8.307,0,0.0689,0.00012,0.139,0.0567,0.213,126.999,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
5c2fEICoqVYuTjAGEieB2F,Stranger,Father of the Bride,Vampire Weekend,05/03/2019,248946,34,frank.gibase,2019-12-07T03:44:54Z,"indie,baroque pop",0.487,0.586,7,-6.365,1,0.0781,0.431,0.000128,0.128,0.525,81.258,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
5fLZQWarUISdz4attMFTXl,Faith,"i,i",Bon Iver,08/09/2019,217946,0,frank.gibase,2019-12-07T03:51:46Z,,0.453,0.362,1,-11.154,1,0.0319,0.768,0.0148,0.0998,0.181,134.949,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
5jGDwhjXGu9AjegFiR6Muz,Ashes to Ashes,The Practice of Love,Jenny Hval,09/13/2019,255191,0,frank.gibase,2019-12-07T03:47:30Z,art pop,0.594,0.852,5,-7.515,1,0.0431,0.461,0.0298,0.0876,0.249,107.962,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
623gFZ4VYa2EDu1D1sWFm0,Cattails,U.F.O.F.,Big Thief,05/03/2019,245640,0,frank.gibase,2019-12-07T03:39:30Z,,0.556,0.58,1,-6.925,1,0.0249,0.822,0.00594,0.111,0.702,80.514,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
65lu5ezyVeWJmgUp0pjeGV,I Am Easy To Find,I Am Easy to Find,The National,05/17/2019,270586,0,frank.gibase,2019-12-07T03:50:31Z,indie rock,0.479,0.372,11,-11.411,1,0.0324,0.932,0.43,0.244,0.193,133.88,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
6TFYNOZwFn7BKxJpFIOL6T,K.C. Yours,Cows on Hourglass Pond,Avey Tare,03/22/2019,372030,14,frank.gibase,2019-12-07T03:45:47Z,neo-psychedelic,0.497,0.845,9,-6.73,0,0.102,0.406,0.0413,0.111,0.368,153.856,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
6voR6zsWIn7vgZYGOFKYSZ,Can't Believe The Way We Flow,Assume Form,James Blake,01/18/2019,267200,37,frank.gibase,2019-12-16T17:02:05Z,,0.259,0.536,8,-10.309,1,0.0367,0.705,0.000501,0.432,0.29,143.948,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
6z8W73OeBhTKpm8HG12RF1,mirrored heart,MAGDALENE,FKA twigs,11/08/2019,272946,0,frank.gibase,2019-12-07T03:40:17Z,"art pop,alternative r&b",0.371,0.303,0,-9.971,1,0.0465,0.801,0.00000129,0.0961,0.228,142.609,3,Frank 2019,3HVmOmoUrJU11iup1SOmQu
7IzJ7EGpIpq2vW3ylVTtMh,Not,Two Hands,Big Thief,10/11/2019,367093,0,frank.gibase,2019-12-07T03:39:15Z,,0.422,0.788,11,-6.57,1,0.0556,0.101,0.00282,0.16,0.544,140.423,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
7yMYqHqzye8vtyiHqdVlZw,Seventeen,Remind Me Tomorrow,Sharon Van Etten,01/18/2019,265920,0,frank.gibase,2019-12-07T04:01:42Z,,0.538,0.77,5,-7.376,1,0.0487,0.0158,0.214,0.0686,0.238,127.103,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
7ypjELqhyUT3BBCws8kzKN,Not The News,ANIMA,Thom Yorke,06/27/2019,237040,0,frank.gibase,2019-12-17T00:05:20Z,,0.558,0.813,0,-8.919,1,0.045,0.00219,0.124,0.533,0.28,124.03,4,Frank 2019,3HVmOmoUrJU11iup1SOmQu
02svSerh4F5X5Fn3rdnd93,Illusion Of Time,Illusion Of Time,Daniel Avery;Alessandro Cortini,03/27/2020,262373,28,frank.gibase,2020-12-08T17:51:33Z,"idm,acid house,drone,ambient,dark ambient,experimental",0.15,0.308,9,-19.199,1,0.0354,0.724,0.931,0.0819,0.032,131.503,5,Frank 2020,20SwqiXrk8ZhmfaqbopyeD
02VM3vd7Fj9pf0ojrzDOXB,Love in Mine,Love in Mine,Big Thief,04/29/2020,198280,0,frank.gibase,2020-12-08T17:49:29Z,,0.45,0.563,3,-11.03,1,0.0301,0.59,0.0709,0.115,0.361,75.844,4,Frank 2020,20SwqiXrk8ZhmfaqbopyeD
03o4HPzUwftpgAPNQSuaBS,This Love Isn't Crazy,Dedicated Side B,Carly Rae Jepsen,05/21/2020,233373,35,frank.gibase,2020-12-08T17:51:43Z,,0.632,0.728,6,-5.759,0,0.0604,0.00308,0,0.278,0.252,117.981,4,Frank 2020,20SwqiXrk8ZhmfaqbopyeD
049ZBc2B2a8GK57EKes9Xz,IDORU,Miss Anthropocene (Deluxe Edition),Grimes,02/21/2020,433486,0,frank.gibase,2020-12-08T17:49:51Z,art pop,0.422,0.892,6,-5.824,1,0.0588,0.149,0.0000645,0.0727,0.444,139.975,4,Frank 2020,20SwqiXrk8ZhmfaqbopyeD
